param_logisticregression__C,param_logisticregression__max_iter,param_logisticregression__class_weight,mean_test_score,mean_fit_time,mean_train_score
1.8329807108324375e-06,500,balanced,0.5381632171658522,0.020731639862060548,0.5241833876766036
4.281332398719396e-07,2000,balanced,0.5371836909333059,0.025611352920532227,0.524049444744844
16.237767391887175,2000,balanced,0.519687200004817,0.034259366989135745,0.5292174973567008
69.51927961775591,2000,balanced,0.518308939319069,0.04622044563293457,0.529783833087252
297.6351441631313,1500,balanced,0.5177736402975255,0.04779977798461914,0.52966146256447
